locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,no,no2,nox,o3,pm10,pm25,so2
10658,Pedregal,2024-11-12 19:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,39,20,
10658,Pedregal,2024-11-12 18:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,34,15,
10658,Pedregal,2024-11-12 17:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,44,21,
10658,Pedregal,2024-11-12 16:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,23,9,
10658,Pedregal,2024-11-12 15:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,16,8,
10658,Pedregal,2024-11-12 14:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,16,10,
10658,Pedregal,2024-11-12 13:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,12,7,
10658,Pedregal,2024-11-12 12:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,11,6,
10658,Pedregal,2024-11-12 11:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,9,5,
10658,Pedregal,2024-11-12 10:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,8,4,
10658,Pedregal,2024-11-12 09:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,11,7,
10658,Pedregal,2024-11-12 08:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,13,6,
10658,Pedregal,2024-11-12 07:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,21,9,
10658,Pedregal,2024-11-12 06:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,30,12,
10658,Pedregal,2024-11-12 05:00:00+00:00,µg/m³,MX,PED,FALSE,,Governmental Organization,reference grade,19.32527778,-99.20416667,,,,,,23,7,
