locationId,location,date,unit,country,city,isMobile,isAnalysis,entity,sensorType,latitude,longitude,co,o3,so2,pm25,pm10,no,nox,no2
10840,La Presa,2024-11-16 09:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.003,0,,,,,
10840,La Presa,2024-11-16 07:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.003,0,,,,,
10840,La Presa,2024-11-16 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.027,0,,,,,
10840,La Presa,2024-11-16 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.068,0.001,,,,,
10840,La Presa,2024-11-16 00:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.073,0.001,,,,,
10840,La Presa,2024-11-15 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.07,0.001,,,,,
10840,La Presa,2024-11-15 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.059,0.001,,,,,
10840,La Presa,2024-11-15 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.05,0.001,,,,,
10840,La Presa,2024-11-15 19:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.033,0.001,,,,,
10840,La Presa,2024-11-15 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.023,0.001,,,,,
10840,La Presa,2024-11-15 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.2,0.01,0.001,,,,,
10840,La Presa,2024-11-15 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2,0.003,0.002,,,,,
10840,La Presa,2024-11-15 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2,0.003,0.002,,,,,
10840,La Presa,2024-11-15 14:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.4,0.003,0.001,,,,,
10840,La Presa,2024-11-15 13:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.003,0,,,,,
10840,La Presa,2024-11-15 08:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.014,0,,,,,
10840,La Presa,2024-11-15 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.008,0,,,,,
10840,La Presa,2024-11-15 05:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.015,0,,,,,
10840,La Presa,2024-11-15 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.028,0,,,,,
10840,La Presa,2024-11-15 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.029,0,,,,,
10840,La Presa,2024-11-14 23:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.038,0,,,,,
10840,La Presa,2024-11-14 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.041,0,,,,,
10840,La Presa,2024-11-14 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.036,0,,,,,
10840,La Presa,2024-11-14 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.036,0,,,,,
10840,La Presa,2024-11-14 19:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.2,0.034,0,,,,,
10840,La Presa,2024-11-14 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.031,0,,,,,
10840,La Presa,2024-11-14 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.2,0.028,0,,,,,
10840,La Presa,2024-11-14 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.016,0,,,,,
10840,La Presa,2024-11-14 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.008,0,,,,,
10840,La Presa,2024-11-14 13:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.2,0.016,0,,,,,
10840,La Presa,2024-11-14 12:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.1,0.018,0,,,,,
10840,La Presa,2024-11-14 10:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.1,0.02,0,,,,,
10840,La Presa,2024-11-14 09:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.1,0.022,0,,,,,
10840,La Presa,2024-11-14 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.018,0,,,,,
10840,La Presa,2024-11-14 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.031,0.001,,,,,
10840,La Presa,2024-11-14 00:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.039,0.001,,,,,
10840,La Presa,2024-11-13 23:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.047,0.002,,,,,
10840,La Presa,2024-11-13 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.051,0.002,,,,,
10840,La Presa,2024-11-13 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.05,0.002,,,,,
10840,La Presa,2024-11-13 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.045,0.001,,,,,
10840,La Presa,2024-11-13 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.6,0.016,0.002,,,,,
10840,La Presa,2024-11-13 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2.3,0.005,0.003,,,,,
10840,La Presa,2024-11-13 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2.4,0.004,0.003,,,,,
10840,La Presa,2024-11-13 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2.4,0.003,0.003,,,,,
10840,La Presa,2024-11-13 13:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.3,0.003,0.002,,,,,
10840,La Presa,2024-11-13 12:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.003,0.001,,,,,
10840,La Presa,2024-11-13 11:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.003,0.001,,,,,
10840,La Presa,2024-11-13 09:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.003,0.001,,,,,
10840,La Presa,2024-11-13 08:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.003,0.001,,,,,
10840,La Presa,2024-11-13 07:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.003,0.001,,,,,
10840,La Presa,2024-11-13 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.007,0,,,,,
10840,La Presa,2024-11-13 05:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.01,0,,,,,
10840,La Presa,2024-11-13 04:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.01,0.001,,,,,
10840,La Presa,2024-11-13 03:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.01,0.001,,,,,
10840,La Presa,2024-11-13 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.026,0.007,,,,,
10840,La Presa,2024-11-13 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.026,0.007,,,,,
10840,La Presa,2024-11-13 00:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.048,0.002,,,,,
10840,La Presa,2024-11-12 23:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.042,0.002,,,,,
10840,La Presa,2024-11-12 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.048,0.001,,,,,
10840,La Presa,2024-11-12 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.048,0.001,,,,,
10840,La Presa,2024-11-12 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.058,0.001,,,,,
10840,La Presa,2024-11-12 19:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.035,0.001,,,,,
10840,La Presa,2024-11-12 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.021,0.002,,,,,
10840,La Presa,2024-11-12 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.7,0.008,0.003,,,,,
10840,La Presa,2024-11-12 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2.1,0.004,0.003,,,,,
10840,La Presa,2024-11-12 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2,0.004,0.003,,,,,
10840,La Presa,2024-11-12 14:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.6,0.003,0.002,,,,,
10840,La Presa,2024-11-12 13:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.003,0.001,,,,,
10840,La Presa,2024-11-12 12:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.003,0.001,,,,,
10840,La Presa,2024-11-12 11:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.008,0.001,,,,,
10840,La Presa,2024-11-12 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.022,0,,,,,
10840,La Presa,2024-11-12 05:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.018,0,,,,,
10840,La Presa,2024-11-12 04:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.018,0,,,,,
10840,La Presa,2024-11-12 03:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.025,0,,,,,
10840,La Presa,2024-11-12 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.027,0,,,,,
10840,La Presa,2024-11-12 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.03,0,,,,,
10840,La Presa,2024-11-12 00:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.031,0,,,,,
10840,La Presa,2024-11-11 23:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.2,0.033,0,,,,,
10840,La Presa,2024-11-11 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.034,0,,,,,
10840,La Presa,2024-11-11 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.034,0,,,,,
10840,La Presa,2024-11-11 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.033,0,,,,,
10840,La Presa,2024-11-11 19:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.029,0.001,,,,,
10840,La Presa,2024-11-11 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.8,0.011,0.003,,,,,
10840,La Presa,2024-11-11 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.9,0.006,0.003,,,,,
10840,La Presa,2024-11-11 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2.6,0.004,0.004,,,,,
10840,La Presa,2024-11-11 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2.2,0.003,0.003,,,,,
10840,La Presa,2024-11-11 14:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.003,0.001,,,,,
10840,La Presa,2024-11-11 11:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.003,0.001,,,,,
10840,La Presa,2024-11-11 10:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.003,0.001,,,,,
10840,La Presa,2024-11-11 09:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.003,0,,,,,
10840,La Presa,2024-11-11 08:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.003,0.001,,,,,
10840,La Presa,2024-11-11 07:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.003,0.001,,,,,
10840,La Presa,2024-11-11 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.016,0,,,,,
10840,La Presa,2024-11-11 05:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.023,0,,,,,
10840,La Presa,2024-11-11 04:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.023,0,,,,,
10840,La Presa,2024-11-11 03:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.2,0.028,0,,,,,
10840,La Presa,2024-11-11 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.026,0,,,,,
10840,La Presa,2024-11-11 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.027,0,,,,,
10840,La Presa,2024-11-10 23:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.038,0,,,,,
10840,La Presa,2024-11-10 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.041,0,,,,,
10840,La Presa,2024-11-10 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.045,0.001,,,,,
10840,La Presa,2024-11-10 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.045,0.001,,,,,
10840,La Presa,2024-11-10 19:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.2,0.052,0.002,,,,,
10840,La Presa,2024-11-10 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.2,0.029,0.001,,,,,
10840,La Presa,2024-11-10 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.014,0.001,,,,,
10840,La Presa,2024-11-10 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.4,0.004,0.001,,,,,
10840,La Presa,2024-11-10 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.4,0.003,0.001,,,,,
10840,La Presa,2024-11-10 14:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.7,0.003,0,,,,,
10840,La Presa,2024-11-10 13:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.2,0.003,0.001,,,,,
10840,La Presa,2024-11-10 12:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.003,0,,,,,
10840,La Presa,2024-11-10 11:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.2,0.003,0.001,,,,,
10840,La Presa,2024-11-10 10:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.003,0,,,,,
10840,La Presa,2024-11-10 09:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.003,0,,,,,
10840,La Presa,2024-11-10 08:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.003,0,,,,,
10840,La Presa,2024-11-10 07:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.004,0,,,,,
10840,La Presa,2024-11-10 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.01,0,,,,,
10840,La Presa,2024-11-10 05:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.01,0,,,,,
10840,La Presa,2024-11-10 04:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.014,0,,,,,
10840,La Presa,2024-11-10 03:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.02,0,,,,,
10840,La Presa,2024-11-10 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.021,0,,,,,
10840,La Presa,2024-11-10 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.026,0,,,,,
10840,La Presa,2024-11-10 00:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.033,0,,,,,
10840,La Presa,2024-11-09 23:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.039,0,,,,,
10840,La Presa,2024-11-09 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.038,0,,,,,
10840,La Presa,2024-11-09 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.038,0,,,,,
10840,La Presa,2024-11-09 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.034,0,,,,,
10840,La Presa,2024-11-09 19:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.023,0,,,,,
10840,La Presa,2024-11-09 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.018,0.001,,,,,
10840,La Presa,2024-11-09 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.6,0.006,0.002,,,,,
10840,La Presa,2024-11-09 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,2.1,0.004,0.003,,,,,
10840,La Presa,2024-11-09 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.7,0.003,0.002,,,,,
10840,La Presa,2024-11-09 14:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.3,0.003,0.002,,,,,
10840,La Presa,2024-11-09 13:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.2,0.003,0.001,,,,,
10840,La Presa,2024-11-09 12:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.003,0.001,,,,,
10840,La Presa,2024-11-09 11:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.003,0.001,,,,,
10840,La Presa,2024-11-09 10:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.003,0.001,,,,,
10840,La Presa,2024-11-09 09:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.018,0,,,,,
10840,La Presa,2024-11-09 08:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.005,0.001,,,,,
10840,La Presa,2024-11-09 07:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.03,0,,,,,
10840,La Presa,2024-11-09 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.033,0,,,,,
10840,La Presa,2024-11-09 05:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.033,0,,,,,
10840,La Presa,2024-11-09 04:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.02,0,,,,,
10840,La Presa,2024-11-09 03:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.025,0,,,,,
10840,La Presa,2024-11-09 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.027,0,,,,,
10840,La Presa,2024-11-09 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.027,0,,,,,
10840,La Presa,2024-11-09 00:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.029,0.001,,,,,
10840,La Presa,2024-11-06 06:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.9,0.01,0,,,,,
10840,La Presa,2024-11-06 05:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.024,0,,,,,
10840,La Presa,2024-11-06 04:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.017,0,,,,,
10840,La Presa,2024-11-06 03:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.7,0.023,0,,,,,
10840,La Presa,2024-11-06 02:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.026,0,,,,,
10840,La Presa,2024-11-06 01:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.026,0,,,,,
10840,La Presa,2024-11-06 00:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.068,0.001,,,,,
10840,La Presa,2024-11-05 23:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.081,0,,,,,
10840,La Presa,2024-11-05 22:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.081,0,,,,,
10840,La Presa,2024-11-05 21:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.3,0.067,0,,,,,
10840,La Presa,2024-11-05 20:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.067,0,,,,,
10840,La Presa,2024-11-05 19:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1,0.043,0,,,,,
10840,La Presa,2024-11-05 18:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.5,0.022,0,,,,,
10840,La Presa,2024-11-05 17:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.5,0.022,0,,,,,
10840,La Presa,2024-11-05 16:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.7,0.01,0.001,,,,,
10840,La Presa,2024-11-05 15:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.9,0.003,0.002,,,,,
10840,La Presa,2024-11-05 14:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,1.1,0.003,0.001,,,,,
10840,La Presa,2024-11-05 13:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.003,0.001,,,,,
10840,La Presa,2024-11-05 12:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.8,0.003,0.001,,,,,
10840,La Presa,2024-11-05 11:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.003,0,,,,,
10840,La Presa,2024-11-05 10:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.6,0.003,0,,,,,
10840,La Presa,2024-11-05 09:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.007,0,,,,,
10840,La Presa,2024-11-05 08:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.5,0.007,0,,,,,
10840,La Presa,2024-11-05 07:00:00+00:00,ppm,MX,LPR,FALSE,,Governmental Organization,reference grade,19.535,-99.11777778,0.4,0.011,0,,,,,
